LocalTime;T;Po;P;Pa;U;DD
28.07.2012 00:00;27;752.6;753.8;;77;Ветер
27.07.2012 21:00;28.8;752.6;753.8;;74;Штиль
27.07.2012 18:00;30.8;752.2;753.5;;64;Ветер
27.07.2012 15:00;31.8;752.2;753.5;;67;Ветер
27.07.2012 12:00;32.4;752.4;753.7;;48;Ветер
27.07.2012 09:00;32.1;752.8;754;;47;Ветер
27.07.2012 06:00;25.6;752.4;753.7;;64;Ветер
27.07.2012 03:00;26.4;752.4;753.7;;62;Ветер
27.07.2012 00:00;28.3;752.2;753.5;;55;Ветер
26.07.2012 21:00;29.2;752.3;753.6;;58;Ветер
26.07.2012 18:00;32.8;752.3;753.6;;47;Ветер
26.07.2012 15:00;33.4;753.2;754.5;;49;Ветер
26.07.2012 12:00;31.6;754;755.2;;61;Ветер
26.07.2012 09:00;30;754.4;755.7;;72;Ветер
26.07.2012 06:00;25.2;754.6;755.9;;76;Ветер
26.07.2012 03:00;25.6;754.5;755.8;;76;Ветер
26.07.2012 00:00;26.4;754.5;755.8;;69;Ветер
25.07.2012 21:00;29.6;754.6;755.9;;60;Ветер
25.07.2012 18:00;30.8;755;756.2;;61;Ветер
25.07.2012 15:00;31.4;755.8;757.1;;71;Ветер
25.07.2012 12:00;31.2;756.7;758;;67;Ветер
25.07.2012 09:00;31;757;758.3;;55;Ветер
25.07.2012 06:00;25.4;757.2;758.5;;76;Ветер
25.07.2012 03:00;25.6;757;758.2;;79;Ветер
25.07.2012 00:00;26.4;756.5;757.8;;75;Ветер
24.07.2012 21:00;28.6;755.9;757.2;;72;Ветер
24.07.2012 18:00;31.2;755.4;756.7;;60;Ветер
24.07.2012 15:00;32.6;755.8;757;;50;Ветер
24.07.2012 12:00;32.7;756.3;757.6;;44;Ветер
24.07.2012 09:00;32.3;756.6;757.9;;44;Ветер
24.07.2012 06:00;26.3;755.9;757.2;;62;Ветер
24.07.2012 03:00;27;755.6;;;60;Ветер
24.07.2012 00:00;28;755.6;756.8;;60;Ветер
23.07.2012 21:00;29.6;755;756.3;;53;Ветер
23.07.2012 18:00;32.5;754.6;755.9;;52;Ветер
23.07.2012 15:00;33.4;755.5;756.8;;48;Ветер
23.07.2012 12:00;32.6;755.8;757.1;;45;Ветер
23.07.2012 09:00;32;755.5;756.8;;48;Ветер
23.07.2012 06:00;25.2;755.2;756.5;;70;Ветер
23.07.2012 03:00;25.2;755.2;756.4;;71;Ветер
23.07.2012 00:00;27.4;755.2;756.4;;62;Ветер
22.07.2012 21:00;28.7;754.8;756.1;;59;Ветер
22.07.2012 18:00;30.8;754.4;755.7;;52;Ветер
22.07.2012 15:00;31.9;755;756.2;;45;Ветер
22.07.2012 12:00;32;755.6;756.8;;46;Ветер
22.07.2012 09:00;30.3;755.8;757;;52;Ветер
22.07.2012 06:00;23;755.8;757;;81;Штиль
22.07.2012 03:00;23.6;755.5;756.8;;75;Ветер
22.07.2012 00:00;25.1;756.6;758;;80;Ветер
21.07.2012 21:00;26.6;755.9;757.2;;80;Ветер
21.07.2012 18:00;29.8;756;757.3;;58;Ветер
21.07.2012 15:00;31;756.7;758;;49;Ветер
21.07.2012 12:00;30.6;757.5;758.8;;49;Ветер
21.07.2012 09:00;29.9;757.8;759.1;;48;Ветер
21.07.2012 06:00;22.1;757.6;758.8;;72;Ветер
21.07.2012 03:00;22.8;757.6;758.9;;68;Ветер
21.07.2012 00:00;22.8;757.9;759.2;;78;Ветер
20.07.2012 21:00;25.6;757.5;758.8;;69;Ветер
20.07.2012 18:00;27.8;757.8;759.1;;69;Ветер
20.07.2012 15:00;28.2;758.9;760.2;;63;Ветер
20.07.2012 12:00;28.6;759.8;761;;55;Ветер
20.07.2012 09:00;27.2;760;761.2;;37;Ветер
20.07.2012 06:00;20.8;759.7;761;;57;Ветер
20.07.2012 03:00;21.2;759.4;760.7;;59;Ветер
20.07.2012 00:00;22;759.3;760.6;;64;Ветер
19.07.2012 21:00;24.7;759.3;760.6;;71;Ветер
19.07.2012 18:00;27.8;759.2;760.5;;59;Ветер
19.07.2012 15:00;28.6;759.8;761.1;;50;Ветер
19.07.2012 12:00;28.2;760;761.2;;53;Ветер
19.07.2012 09:00;27.6;759.5;760.8;;53;Ветер
19.07.2012 06:00;21.8;758.8;760.2;;74;Штиль
19.07.2012 03:00;22.4;758.4;759.7;;72;Ветер
19.07.2012 00:00;23.9;758.1;759.4;;61;Ветер
18.07.2012 21:00;25.7;757.4;758.6;;69;Ветер
18.07.2012 18:00;27.8;757;758.2;;47;Ветер
18.07.2012 15:00;29;757.7;759;;54;Ветер
18.07.2012 12:00;28.6;758.3;759.6;;73;Ветер
18.07.2012 09:00;28.1;758.4;759.7;;67;Ветер
18.07.2012 06:00;24.1;758.5;759.8;;80;Ветер
18.07.2012 03:00;23.7;758.1;759.4;;85;Ветер
18.07.2012 00:00;25.2;758.2;759.5;;86;Ветер
17.07.2012 21:00;26.5;758.1;759.4;;83;Ветер
17.07.2012 18:00;28.5;757.5;758.8;;75;Ветер
17.07.2012 15:00;29.2;757;758.3;;68;Ветер
17.07.2012 12:00;28.6;756.5;757.8;;74;Ветер
17.07.2012 09:00;27.4;756.2;757.5;;76;Ветер
17.07.2012 06:00;23.6;755.6;756.9;;90;Штиль
17.07.2012 03:00;24.2;755.7;757;;86;Ветер
17.07.2012 00:00;24.6;755.6;756.8;;88;Ветер
16.07.2012 21:00;26.5;755.7;757;;82;Ветер
16.07.2012 18:00;28;755.9;757.2;;70;Ветер
16.07.2012 15:00;28.8;756.8;758.1;;63;Ветер
16.07.2012 12:00;28.5;757.1;757.1;;68;Ветер
16.07.2012 09:00;28.2;757.9;759.2;;68;Ветер
16.07.2012 06:00;23.4;757.5;758.8;;75;Ветер
16.07.2012 03:00;24;757.8;759.1;;88;Ветер
16.07.2012 00:00;25.5;758;759.3;;86;Ветер
15.07.2012 21:00;25.8;758.3;759.6;;86;Ветер
15.07.2012 18:00;27.2;758.2;759.4;;79;Ветер
15.07.2012 15:00;28.9;758.6;759.9;;73;Ветер
15.07.2012 12:00;28.7;758.8;760;;70;Ветер
15.07.2012 09:00;27.9;758.8;760;;61;Ветер
15.07.2012 06:00;23.1;758.4;759.7;;80;Ветер
15.07.2012 03:00;24;757.7;759;;85;Ветер
15.07.2012 00:00;25.2;758;759.2;;84;Ветер
14.07.2012 21:00;26.6;757.7;759;;78;Ветер
14.07.2012 18:00;;756.7;756.8;;;Ветер
14.07.2012 15:00;28.2;757;758.2;;67;Ветер
14.07.2012 12:00;27.1;757.2;758.5;;73;Ветер
14.07.2012 09:00;27;757;758.3;;76;Ветер
14.07.2012 06:00;23.6;756.8;758.1;;84;Ветер
14.07.2012 03:00;24.3;756.9;758.2;;87;Ветер
14.07.2012 00:00;25.6;757.3;758.6;;82;Ветер
13.07.2012 21:00;25.6;756.9;758.2;;83;Ветер
13.07.2012 18:00;27.2;756.4;757.6;;71;Ветер
13.07.2012 15:00;28.2;756.7;758;;68;Ветер
13.07.2012 12:00;27;757.6;758.9;;70;Ветер
13.07.2012 09:00;27.2;757.5;758.8;;66;Ветер
13.07.2012 06:00;21.9;757.6;758.8;;83;Ветер
13.07.2012 03:00;21.8;757.6;758.9;;91;Ветер
13.07.2012 00:00;23.4;757.8;759.1;;83;Ветер
12.07.2012 21:00;25.2;757.1;758.4;;74;Ветер
12.07.2012 18:00;26.7;756.9;758.2;;69;Ветер
12.07.2012 15:00;27;757.5;758.8;;69;Ветер
12.07.2012 12:00;26.8;758.3;759.6;;69;Ветер
12.07.2012 09:00;26.7;758;759.2;;60;Ветер
12.07.2012 06:00;20.6;757.8;759.2;;80;Ветер
12.07.2012 03:00;20.8;757.8;759.2;;82;Ветер
12.07.2012 00:00;22;758.1;759.4;;82;Ветер
11.07.2012 21:00;24.1;758.1;759.4;;79;Ветер
11.07.2012 18:00;26.4;757.5;758.8;;60;Ветер
11.07.2012 15:00;26.2;758.2;759.5;;73;Ветер
11.07.2012 12:00;26.2;758.5;759.8;;66;Ветер
11.07.2012 09:00;25.6;758.2;759.5;;60;Ветер
11.07.2012 06:00;19.4;758;759.3;;71;Ветер
11.07.2012 03:00;19.9;757.4;758.7;;72;Ветер
11.07.2012 00:00;20;757.4;758.8;;81;Ветер
10.07.2012 21:00;21.8;757;758.3;;78;Ветер
10.07.2012 18:00;24.2;756.2;757.5;;68;Ветер
10.07.2012 15:00;25.4;756.1;757.4;;62;Ветер
10.07.2012 12:00;26.6;754.9;756.2;;65;Ветер
10.07.2012 09:00;25;754.2;755.5;;68;Ветер
10.07.2012 06:00;21.8;753.9;755.2;;69;Ветер
10.07.2012 03:00;22;753.7;755;;90;Ветер
10.07.2012 00:00;23.4;753.2;754.5;;88;Ветер
09.07.2012 21:00;25;753.1;754.4;;79;Штиль
09.07.2012 18:00;26.5;752.1;753.4;;73;Ветер
09.07.2012 15:00;26.1;752.7;754;;73;Ветер
09.07.2012 12:00;26.2;752.6;753.9;;67;Ветер
09.07.2012 09:00;25;752.5;753.8;;77;Ветер
09.07.2012 06:00;21.2;752.3;753.6;;86;
09.07.2012 03:00;21.5;752.1;753.4;;87;Ветер
09.07.2012 00:00;22.7;752.4;753.7;;85;Ветер
08.07.2012 21:00;24.3;752.6;753.9;;75;Ветер
08.07.2012 18:00;25.4;751.6;752.8;;66;Ветер
08.07.2012 15:00;26.2;752.2;753.5;;61;Ветер
08.07.2012 12:00;25.4;752.6;753.9;;66;Ветер
08.07.2012 09:00;24.4;752;753.2;;74;Ветер
08.07.2012 06:00;20.4;753.1;754.4;;87;Ветер
08.07.2012 03:00;20;753.4;754.7;;91;Ветер
08.07.2012 00:00;21.2;753.9;755.2;;87;Ветер
07.07.2012 21:00;23;754.1;755.4;;81;Ветер
07.07.2012 18:00;24.8;754.2;755.5;;71;Ветер
07.07.2012 15:00;25;755.1;756.4;;68;Ветер
07.07.2012 12:00;25.2;755.3;756.6;;69;Ветер
07.07.2012 09:00;24.2;755.4;756.7;;70;Ветер
07.07.2012 06:00;19.6;755.9;757.3;;79;Ветер
07.07.2012 03:00;19.2;755.9;757.3;;87;Ветер
07.07.2012 00:00;19.8;756.4;757.7;;90;Ветер
06.07.2012 21:00;22.1;756.1;757.4;;79;Ветер
06.07.2012 18:00;24.9;756.2;757.5;;65;Ветер
06.07.2012 15:00;24.4;756.5;757.8;;67;Ветер
06.07.2012 12:00;24.8;756.5;757.8;;66;Ветер
06.07.2012 09:00;24.2;756.4;757.6;;67;Ветер
06.07.2012 06:00;18.6;756.2;757.5;;85;Ветер
06.07.2012 03:00;18.2;756.2;757.5;;92;Ветер
06.07.2012 00:00;18.8;756.4;751;;92;Ветер
05.07.2012 21:00;20.2;756.4;757.7;;93;Ветер
05.07.2012 18:00;21.2;756.1;757.4;;86;Ветер
05.07.2012 15:00;;756;757.1;;;Ветер
05.07.2012 12:00;23.4;755.8;757.1;;76;Ветер
05.07.2012 09:00;22.5;755.8;757.1;;73;Ветер
05.07.2012 06:00;18.2;755.6;756.9;;94;Ветер
05.07.2012 03:00;18.8;755.5;756.8;;90;Ветер
05.07.2012 00:00;19.2;755.6;756.9;;94;Ветер
04.07.2012 21:00;21.2;755.8;757;;89;Ветер
04.07.2012 18:00;23;755.4;756.7;;70;Ветер
04.07.2012 15:00;23.7;755.4;756.7;;69;Ветер
04.07.2012 12:00;23.4;755.3;756.6;;75;Ветер
04.07.2012 09:00;20.4;755.8;757.1;;89;Ветер
04.07.2012 06:00;18.6;756.2;757.5;;94;Ветер
04.07.2012 03:00;18.6;756.5;757.9;;96;Ветер
04.07.2012 00:00;20.1;757;758.3;;83;Ветер
03.07.2012 21:00;22.4;757.3;758.6;;80;Ветер
03.07.2012 18:00;23.8;757;758.2;;69;Ветер
03.07.2012 15:00;24.2;757.4;758.7;;71;Ветер
03.07.2012 12:00;22.9;757.5;758.8;;74;Ветер
03.07.2012 09:00;22;757.6;758.9;;71;Ветер
03.07.2012 06:00;18.4;757;758.4;;71;Ветер
03.07.2012 03:00;17.3;758;759.4;;91;Ветер
03.07.2012 00:00;18.2;758.6;759.9;;90;Ветер
02.07.2012 21:00;18.7;758.2;759.5;;95;Ветер
02.07.2012 18:00;21.4;758.1;759.4;;62;Ветер
02.07.2012 15:00;20.4;759.2;760.5;;80;Ветер
02.07.2012 12:00;21.7;759.9;761.2;;66;Ветер
02.07.2012 09:00;18.8;760;761.3;;71;Ветер
02.07.2012 06:00;15.5;759.9;761.2;;87;Ветер
02.07.2012 03:00;16.2;759.8;761.1;;90;Ветер
02.07.2012 00:00;16.2;759.9;761.2;;93;Ветер
01.07.2012 21:00;18;760;761.3;;90;Ветер
01.07.2012 18:00;19.6;759.5;760.9;;75;Ветер
01.07.2012 15:00;19.1;759.1;760.4;;76;Ветер
01.07.2012 12:00;22.2;758.4;759.7;;65;Ветер
01.07.2012 09:00;23;758.3;759.6;;57;Ветер
01.07.2012 06:00;16.4;758.6;759.9;;74;Ветер
01.07.2012 03:00;16.2;758.9;760.3;;77;Ветер
01.07.2012 00:00;16;759.4;760.8;;81;Ветер
30.06.2012 21:00;15.8;759.4;760.8;;87;Ветер
30.06.2012 18:00;18.4;759.6;761;;78;Ветер
30.06.2012 15:00;16.7;760.3;761.6;;90;Ветер
30.06.2012 12:00;24.2;758.9;760.2;;60;Ветер
30.06.2012 09:00;20.1;759.4;760.7;;70;Ветер
30.06.2012 06:00;18.4;759.1;760.4;;64;Ветер
30.06.2012 03:00;18.7;758.9;760.3;;75;Ветер
30.06.2012 00:00;19.1;759.2;760.5;;77;Ветер
29.06.2012 21:00;21.6;759.2;760.4;;70;Ветер
29.06.2012 18:00;25;758.7;760;;54;Ветер
29.06.2012 15:00;25.4;758.6;759.9;;53;Ветер
29.06.2012 12:00;24.2;758.3;759.6;;59;Ветер
29.06.2012 09:00;23.6;758.2;759.4;;60;Ветер
29.06.2012 06:00;17.4;757.5;758.8;;74;Ветер
29.06.2012 03:00;17.6;757.6;759;;75;Ветер
29.06.2012 00:00;18.3;757.4;758.8;;83;Ветер
28.06.2012 21:00;20.7;757.3;758.6;;79;Ветер
28.06.2012 18:00;23.4;756.3;757.6;;68;Ветер
28.06.2012 15:00;19.4;756;757.4;;88;Ветер
28.06.2012 12:00;23;755.1;756.4;;81;Ветер
28.06.2012 09:00;22;754.5;755.8;;87;Ветер
28.06.2012 06:00;21;754;755.2;;95;Ветер
28.06.2012 03:00;21.3;754.5;755.8;;90;Ветер
28.06.2012 00:00;23.7;754.6;754.6;;81;Ветер
27.06.2012 21:00;25.1;755;756.3;;80;Ветер
27.06.2012 18:00;27.2;755.2;756.5;;73;Ветер
27.06.2012 15:00;27.6;755.5;756.8;;67;Ветер
27.06.2012 12:00;28;756.1;757.4;;56;Ветер
27.06.2012 09:00;26.8;756.4;757.6;;71;Ветер
27.06.2012 06:00;22.6;756.1;757.4;;72;Штиль
27.06.2012 03:00;22.4;756.3;757.6;;69;Ветер
27.06.2012 00:00;23.4;756.2;757.4;;74;Ветер
26.06.2012 21:00;25.6;755.8;757.1;;66;Ветер
26.06.2012 18:00;27.2;755.2;756.4;;71;Ветер
26.06.2012 15:00;28.4;755.8;757;;70;Ветер
26.06.2012 12:00;27.8;755.7;757;;73;Ветер
26.06.2012 09:00;27.8;756.4;757.6;;67;Ветер
26.06.2012 06:00;24;756.2;757.5;;75;Ветер
26.06.2012 03:00;24.3;756.1;757.4;;81;Ветер
26.06.2012 00:00;24.4;756;757.3;;93;Штиль
25.06.2012 21:00;25.8;756.3;757.6;;84;Ветер
25.06.2012 18:00;27.6;755.3;756.6;;74;Ветер
25.06.2012 15:00;29.3;755.7;757;;66;Ветер
25.06.2012 12:00;28.3;756.1;757.4;;66;Ветер
25.06.2012 09:00;27.7;756.4;757.7;;62;Ветер
25.06.2012 06:00;24.4;756.4;757.6;;78;Ветер
25.06.2012 03:00;23.8;756.5;757.8;;86;Ветер
25.06.2012 00:00;24.8;756.1;757.4;;84;Ветер
24.06.2012 21:00;25.4;756.4;757.6;;82;Ветер
24.06.2012 18:00;27.6;755.8;757.1;;72;Ветер
24.06.2012 15:00;28.3;757;758.2;;68;Ветер
24.06.2012 12:00;27.8;757.7;759;;70;Ветер
24.06.2012 09:00;27;758.2;759.4;;72;Ветер
24.06.2012 06:00;24.2;758.4;759.7;;88;Ветер
24.06.2012 03:00;24.2;758.2;759.4;;89;Ветер
24.06.2012 00:00;25.8;758.5;759.8;;78;Ветер
23.06.2012 21:00;26;758.2;759.5;;78;Ветер
23.06.2012 18:00;27.4;757.4;758.7;;63;Ветер
23.06.2012 15:00;28.1;758;759.2;;66;Ветер
23.06.2012 12:00;27.3;758.2;759.5;;71;Ветер
23.06.2012 09:00;26.7;758;759.3;;66;Ветер
23.06.2012 06:00;22.6;757.9;759.2;;79;Ветер
23.06.2012 03:00;22;757.2;758.6;;88;Ветер
23.06.2012 00:00;24.2;757.4;758.7;;82;Ветер
22.06.2012 21:00;24.5;756.9;758.2;;83;Ветер
22.06.2012 18:00;26.4;756.3;757.6;;71;Ветер
22.06.2012 15:00;27.4;757.1;758.4;;63;Ветер
22.06.2012 12:00;26.6;757.4;758.6;;69;Ветер
22.06.2012 09:00;25.9;756.9;758.2;;73;Ветер
22.06.2012 06:00;22;756.8;758;;72;Ветер
22.06.2012 03:00;22.4;756.9;758.2;;86;Ветер
22.06.2012 00:00;22.2;756.2;757.5;;90;Ветер
21.06.2012 21:00;24;755.8;757.1;;83;Ветер
21.06.2012 18:00;26;755;756.2;;72;Ветер
21.06.2012 15:00;27;755.7;757;;65;Ветер
21.06.2012 12:00;26.4;756.7;758;;68;Ветер
21.06.2012 09:00;25.4;756.6;757.9;;67;Ветер
21.06.2012 06:00;21.2;756.5;757.9;;76;Ветер
21.06.2012 03:00;21.4;756.2;757.4;;86;Ветер
21.06.2012 00:00;22.8;756.2;757.5;;82;Ветер
20.06.2012 21:00;24;756.2;757.5;;77;Ветер
20.06.2012 18:00;24.8;756.4;757.6;;75;Ветер
20.06.2012 15:00;26.6;757.3;758.6;;60;Ветер
20.06.2012 12:00;26;757.6;758.9;;73;Ветер
20.06.2012 09:00;24.3;758.1;759.4;;72;Ветер
20.06.2012 06:00;21.8;758.2;759.4;;84;Ветер
20.06.2012 03:00;22.7;758.3;759.6;;87;Ветер
20.06.2012 00:00;23.4;758.9;760.2;;85;Ветер
19.06.2012 21:00;23.8;759.4;760.6;;86;Ветер
19.06.2012 18:00;24.6;759.4;760.6;;79;Ветер
19.06.2012 15:00;22.6;759.6;760.9;;85;Ветер
19.06.2012 12:00;26.5;760.1;761.4;;65;Ветер
19.06.2012 09:00;26.1;760.2;761.5;;52;Ветер
19.06.2012 06:00;20.2;760.1;761.5;;65;Ветер
19.06.2012 03:00;19.6;759.8;761.1;;83;Ветер
19.06.2012 00:00;21.6;759.6;760.9;;82;Ветер
18.06.2012 21:00;24.1;758.8;760;;69;Ветер
18.06.2012 18:00;26.1;757.7;759;;65;Ветер
18.06.2012 15:00;27.2;757.9;759.2;;58;Ветер
18.06.2012 12:00;26.7;758.4;759.7;;63;Ветер
18.06.2012 09:00;24.2;759.7;761;;62;Ветер
18.06.2012 06:00;20.2;760.6;761.9;;77;Штиль
18.06.2012 03:00;19.9;761.4;762.8;;73;Ветер
18.06.2012 00:00;20.2;761.9;763.3;;74;Ветер
17.06.2012 21:00;22.4;762.1;763.4;;67;Ветер
17.06.2012 18:00;23.3;762;763.3;;62;Ветер
17.06.2012 15:00;25.3;762.4;763.7;;50;Ветер
17.06.2012 12:00;25.2;762.4;763.7;;58;Ветер
17.06.2012 09:00;24.6;762.6;763.9;;58;Ветер
17.06.2012 06:00;19.8;762.4;763.7;;83;Ветер
17.06.2012 03:00;19.8;762;763.4;;95;Штиль
17.06.2012 00:00;20.8;762;763.3;;91;Ветер
16.06.2012 21:00;22.7;761.8;763.1;;88;Ветер
16.06.2012 18:00;25.1;761.4;762.7;;76;Ветер
16.06.2012 15:00;23.4;761;762.2;;86;Ветер
16.06.2012 12:00;26.2;760.9;762.2;;70;Ветер
16.06.2012 09:00;24.8;760.2;761.5;;76;Ветер
16.06.2012 06:00;23.7;759.9;761.2;;90;Ветер
16.06.2012 03:00;24;759.7;761;;91;Ветер
16.06.2012 00:00;25.2;759.6;760.9;;78;Ветер
15.06.2012 21:00;25.8;759.3;760.6;;83;Ветер
15.06.2012 18:00;27.3;758.5;759.8;;77;Ветер
15.06.2012 15:00;28.6;758.1;759.4;;74;Ветер
15.06.2012 12:00;25.8;758.8;760;;96;Ветер
15.06.2012 09:00;12.8;758.3;;;;Ветер
15.06.2012 06:00;26.2;756.9;758.2;;72;Ветер
15.06.2012 03:00;25.8;755.6;756.9;;72;Ветер
15.06.2012 00:00;27.2;755;756.3;;64;Ветер
14.06.2012 21:00;29;754.1;755.4;;61;Ветер
14.06.2012 18:00;33.8;753.5;754.8;;40;Ветер
14.06.2012 15:00;32.9;754.4;755.7;;45;Ветер
14.06.2012 12:00;31.6;754.8;756.1;;49;Ветер
14.06.2012 09:00;27.9;755.8;757.1;;67;Ветер
14.06.2012 06:00;23.4;756.4;757.7;;80;Ветер
14.06.2012 03:00;22.8;756.2;757.5;;83;Ветер
14.06.2012 00:00;25.6;755.9;757.2;;67;Ветер
13.06.2012 21:00;25.4;755.7;757;;87;Ветер
13.06.2012 18:00;27.4;756;757.3;;73;Ветер
13.06.2012 15:00;28.1;756.6;757.9;;67;Ветер
13.06.2012 12:00;27;757.1;758.4;;73;Ветер
13.06.2012 09:00;26.3;757.4;758.6;;74;Ветер
13.06.2012 06:00;22.8;757.6;758.8;;86;Ветер
13.06.2012 03:00;23.3;757.2;758.5;;91;Ветер
13.06.2012 00:00;24;757.3;758.6;;91;Ветер
12.06.2012 21:00;24.2;757;758.3;;88;Ветер
12.06.2012 18:00;26.2;755.8;757;;83;Ветер
12.06.2012 15:00;27;755.6;756.9;;76;Ветер
12.06.2012 12:00;26.9;755.9;757.2;;72;Ветер
12.06.2012 09:00;25.3;755.6;756.9;;75;Ветер
12.06.2012 06:00;22.4;755;756.3;;86;Ветер
12.06.2012 03:00;22.4;754.4;755.7;;84;Ветер
12.06.2012 00:00;24.6;753.8;755.1;;63;Ветер
11.06.2012 21:00;24.8;753.8;755;;80;Ветер
11.06.2012 18:00;28.3;753.6;754.9;;58;Ветер
11.06.2012 15:00;28.4;754.6;755.9;;54;Ветер
11.06.2012 12:00;27.8;755.6;756.9;;57;Ветер
11.06.2012 09:00;26.4;756.3;757.6;;61;Ветер
11.06.2012 06:00;20.4;756.5;757.9;;83;Ветер
11.06.2012 03:00;20.8;757;758.3;;81;Ветер
11.06.2012 00:00;21;757.3;758.6;;81;Штиль
10.06.2012 21:00;22.7;757.7;759;;88;Ветер
10.06.2012 18:00;24.7;758.5;759.8;;76;Ветер
10.06.2012 15:00;25;759.8;761;;74;Ветер
10.06.2012 12:00;23.9;761;762.3;;70;Ветер
10.06.2012 09:00;23.6;761.9;763.2;;74;Ветер
10.06.2012 06:00;19.8;762.1;763.4;;85;Ветер
10.06.2012 03:00;20.6;762.1;763.4;;87;Ветер
10.06.2012 00:00;21.8;763;764.2;;78;Ветер
09.06.2012 21:00;22.1;762.9;764.2;;82;Ветер
09.06.2012 18:00;23;762.5;763.8;;77;Ветер
09.06.2012 15:00;24.3;762.8;764.1;;73;Ветер
09.06.2012 12:00;23.4;762.8;764;;74;Ветер
09.06.2012 09:00;22.3;762.4;763.7;;71;Ветер
09.06.2012 06:00;19.8;761.8;763.2;;84;Ветер
09.06.2012 03:00;19.6;761.2;762.5;;87;Ветер
09.06.2012 00:00;20.1;761.1;762.4;;90;Ветер
08.06.2012 21:00;21.2;760.7;762;;86;Ветер
08.06.2012 18:00;22.6;759.4;760.6;;79;Ветер
08.06.2012 15:00;23;759;760.3;;70;Ветер
08.06.2012 12:00;22.4;758.2;759.4;;76;Ветер
08.06.2012 09:00;21.8;757.6;758.9;;76;Ветер
08.06.2012 06:00;19.6;756.7;758;;90;Штиль
08.06.2012 03:00;19.5;755.8;757.2;;90;Штиль
08.06.2012 00:00;21;755.9;757.3;;89;Ветер
07.06.2012 21:00;21.4;755.2;756.4;;87;Ветер
07.06.2012 18:00;23.7;754;755.3;;76;Ветер
07.06.2012 15:00;23.9;754.9;756.2;;77;Ветер
07.06.2012 12:00;23.7;754.4;755.6;;76;Ветер
07.06.2012 09:00;23.6;754.2;755.5;;75;Ветер
07.06.2012 06:00;21.5;753.1;754.4;;72;Ветер
07.06.2012 03:00;20.2;753.3;754.6;;74;Ветер
07.06.2012 00:00;20.1;752;753.2;;80;Ветер
06.06.2012 21:00;23.5;751.8;753.1;;72;Ветер
06.06.2012 18:00;27.3;752.4;753.7;;49;Ветер
06.06.2012 15:00;28;753.5;754.8;;58;Ветер
06.06.2012 12:00;25.8;754.6;755.8;;65;Ветер
06.06.2012 09:00;24.9;755.1;756.4;;67;Ветер
06.06.2012 06:00;19.3;755;756.3;;83;Ветер
06.06.2012 03:00;18.6;755.6;756.9;;90;Ветер
06.06.2012 00:00;19.8;756.2;757.6;;87;Ветер
05.06.2012 21:00;21.6;756.5;757.8;;78;Ветер
05.06.2012 18:00;23.6;756;757.3;;76;Ветер
05.06.2012 15:00;25.8;756.1;757.4;;60;Ветер
05.06.2012 12:00;26.6;755.5;756.8;;58;Ветер
05.06.2012 09:00;22.6;755.9;757.2;;84;Ветер
05.06.2012 06:00;21.4;755.2;756.4;;75;Ветер
05.06.2012 03:00;22;756.8;758;;86;Ветер
05.06.2012 00:00;22.8;755.9;757.2;;63;Ветер
04.06.2012 21:00;24.2;755.2;756.5;;61;Ветер
04.06.2012 18:00;26.8;755.5;756.8;;49;Ветер
04.06.2012 15:00;28.4;757.4;758.7;;40;Ветер
04.06.2012 12:00;26.8;758.8;760.1;;44;Ветер
04.06.2012 09:00;24.7;760.4;761.6;;50;Ветер
04.06.2012 06:00;17.6;761;762.3;;73;Штиль
04.06.2012 03:00;15.4;761.4;762.8;;83;Штиль
04.06.2012 00:00;17.8;762.2;763.5;;78;Ветер
03.06.2012 21:00;20.2;762.8;764.2;;69;Ветер
03.06.2012 18:00;24.1;763.4;764.7;;50;Ветер
03.06.2012 15:00;24.2;764.2;765.5;;65;Ветер
03.06.2012 12:00;22.9;764.9;766.2;;68;Ветер
03.06.2012 09:00;23.6;764.6;765.8;;51;Ветер
03.06.2012 06:00;16.9;764.7;766;;75;Ветер
03.06.2012 03:00;16.1;764.3;765.7;;84;Ветер
03.06.2012 00:00;17.3;764.1;765.4;;80;Ветер
02.06.2012 21:00;19.2;763.7;765.1;;80;Ветер
02.06.2012 18:00;21.4;763.1;764.5;;71;Ветер
02.06.2012 15:00;22.2;763.2;764.5;;74;Ветер
02.06.2012 12:00;21.7;763;764.2;;70;Ветер
02.06.2012 09:00;20.1;762.8;764.1;;72;Ветер
02.06.2012 06:00;16.2;762.4;763.8;;90;Ветер
02.06.2012 03:00;16.4;761.8;763.2;;93;Ветер
02.06.2012 00:00;17.4;761.5;762.8;;90;Ветер
01.06.2012 21:00;18.2;760.9;762.2;;86;Ветер
01.06.2012 18:00;19.6;759.9;761.2;;73;Ветер
